Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Cate West: The Vanishing Files,Wii,2009.0,Adventure,Oxygen Interactive,0.07,0.0,0.0,0.01,0.08
Animal Crossing,GC,2001.0,Simulation,Nintendo,1.92,0.16,0.99,0.09,3.15
WSC Real 11: World Snooker Championship,PS3,2011.0,Sports,Koch Media,0.0,0.07,0.0,0.02,0.09
ESPN MLB Baseball,XB,2004.0,Sports,Sega,0.1,0.03,0.0,0.0,0.14
Scooby-Doo! First Frights,PS2,2009.0,Action,Warner Bros. Interactive Entertainment,0.14,0.03,0.0,0.16,0.33
NBA Live 2003,PS2,2002.0,Sports,Electronic Arts,1.25,0.15,0.03,0.22,1.66
Aqua Panic!,DS,2009.0,Puzzle,Neko Entertainment,0.01,0.01,0.0,0.0,0.02
Tour de France 2011,X360,,Racing,Focus Home Interactive,0.0,0.05,0.0,0.01,0.05
Robo Pit,PS,1995.0,Fighting,Kokopeli Digital Studios,0.02,0.01,0.0,0.0,0.03
LEGO The Hobbit,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.2,0.26,0.0,0.04,0.5
Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,DS,2006.0,Misc,Nintendo,0.0,0.0,0.05,0.0,0.05
Bad Apple Wars,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03
Black & White,PC,2001.0,Strategy,Electronic Arts,0.0,0.04,0.0,0.01,0.04
Dynasty Warriors 8: Empires,PSV,2015.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
Banjo-Tooie,N64,2000.0,Platform,Nintendo,0.82,0.36,0.25,0.06,1.49
The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,2007.0,Fighting,Banpresto,0.0,0.0,0.03,0.0,0.03
Street Fighter II Turbo,SNES,1992.0,Fighting,Capcom,1.42,0.51,2.1,0.07,4.1
Meru Purana,PS,1996.0,Strategy,Gust,0.0,0.0,0.01,0.0,0.01
Ice Age 2: The Meltdown,PS2,2006.0,Platform,Vivendi Games,0.19,0.15,0.0,0.05,0.39
Cave Story 3D,3DS,2011.0,Platform,Nippon Ichi Software,0.09,0.03,0.01,0.01,0.14
EA Sports Active 2,X360,2010.0,Sports,Electronic Arts,0.18,0.17,0.0,0.04,0.39
Rhythm Tengoku,GBA,2006.0,Misc,Nintendo,0.0,0.0,0.3,0.01,0.3
SSX Tricky,XB,2001.0,Sports,Electronic Arts,0.32,0.09,0.0,0.02,0.43
National Geographic Challenge!,X360,,Misc,Unknown,0.06,0.0,0.0,0.0,0.07
SBK: Snowboard Kids,DS,2005.0,Sports,Rising Star Games,0.02,0.0,0.0,0.0,0.02
Super Street Fighter II,SNES,1993.0,Fighting,Nintendo,0.52,0.16,1.29,0.03,2.0
Grand Theft Auto IV,X360,2008.0,Action,Take-Two Interactive,6.76,3.1,0.14,1.03,11.02
Ultimate Marvel vs. Capcom 3,X360,2011.0,Fighting,Capcom,0.0,0.03,0.04,0.0,0.07
Jeremy McGrath Supercross World,PS2,2001.0,Racing,Acclaim Entertainment,0.11,0.09,0.0,0.03,0.23
Resistance: Retribution,PSP,2009.0,Shooter,Sony Computer Entertainment,0.27,0.36,0.05,0.22,0.9
Dead Island,X360,2011.0,Action,Deep Silver,1.48,0.71,0.0,0.2,2.39
Sengoku Otome: Legend Battle,PSV,2016.0,Action,Unknown,0.0,0.0,0.02,0.0,0.02
Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,PSP,2006.0,Misc,Sega,0.0,0.0,0.09,0.0,0.09
Ben 10: Alien Force,PS2,2008.0,Action,Koch Media,0.22,0.02,0.0,0.33,0.57
WWE 2K16,PS4,2015.0,Sports,Take-Two Interactive,0.41,0.6,0.0,0.19,1.2
Dead or Alive 2,DC,2000.0,Fighting,Acclaim Entertainment,0.0,0.0,0.14,0.0,0.14
From Russia With Love,PS2,2005.0,Action,Electronic Arts,0.34,0.01,0.0,0.06,0.41
The Walking Dead: Survival Instinct,WiiU,2013.0,Shooter,Activision,0.08,0.03,0.0,0.01,0.12
Universal Studios Theme Parks Adventure,GC,2001.0,Misc,Kemco,0.08,0.02,0.0,0.0,0.1
Crash of the Titans,DS,2007.0,Action,Vivendi Games,0.42,0.02,0.0,0.04,0.49
EarthBound,SNES,1994.0,Role-Playing,Nintendo,0.0,0.0,0.81,0.0,0.81
Tour de France 2014,PS4,2014.0,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03
Doraemon 4: Nobita to Toki no Okoku,SNES,1995.0,Platform,Epoch,0.0,0.0,0.06,0.0,0.06
Smashing Drive,GBA,2004.0,Racing,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
Trauma Center: Under the Knife,DS,2005.0,Simulation,Nintendo,0.3,0.01,0.02,0.03,0.37
Conker: Live And Reloaded,XB,2005.0,Adventure,Microsoft Game Studios,0.49,0.2,0.0,0.02,0.71
Thrasher Presents: Skate and Destroy,PS,1998.0,Sports,Take-Two Interactive,0.22,0.15,0.0,0.03,0.39
Black & Bruised,PS2,2003.0,Fighting,Vivendi Games,0.08,0.06,0.0,0.02,0.16
Piglet's Big Game,GC,2003.0,Platform,Gotham Games,0.04,0.01,0.0,0.0,0.05
Full Spectrum Warrior: Ten Hammers,PS2,2006.0,Strategy,THQ,0.03,0.02,0.0,0.01,0.07
Donkey Konga,GC,2003.0,Misc,Nintendo,0.5,0.16,0.46,0.03,1.15
Disney Universe,PS3,2011.0,Action,Disney Interactive Studios,0.3,0.23,0.0,0.09,0.63
Baja: Edge of Control,PS3,2008.0,Racing,THQ,0.1,0.08,0.0,0.04,0.21
Gladiator: Sword of Vengeance,XB,2003.0,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05
Ultra Street Fighter IV,PS4,2015.0,Fighting,Capcom,0.0,0.08,0.0,0.01,0.1
Dream Pinball 3D,Wii,2008.0,Misc,SouthPeak Games,0.1,0.03,0.0,0.01,0.14
Donkey Kong Country,GB,2000.0,Platform,Nintendo,1.04,0.72,0.3,0.13,2.19
Super Meat Boy: Ultra Edition!,PC,2011.0,Platform,Unknown,0.0,0.02,0.0,0.01,0.03
Pac-Man Collection,GBA,2001.0,Puzzle,Atari,2.07,0.77,0.05,0.05,2.94
Super Robot Taisen: Scramble Commander the 2nd,PS2,2007.0,Strategy,Banpresto,0.0,0.0,0.04,0.0,0.04
Bounty Hounds,PSP,2006.0,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03
Monster Jam: Urban Assault,DS,2008.0,Racing,Activision,0.37,0.0,0.0,0.03,0.39
Borderlands: The Pre-Sequel,PC,2014.0,Shooter,Take-Two Interactive,0.11,0.15,0.0,0.03,0.29
Rock Band,PS2,,Misc,Electronic Arts,0.71,0.06,0.0,0.35,1.11
Kanon,DC,2000.0,Adventure,NEC Interchannel,0.0,0.0,0.06,0.0,0.06
Poy Poy,PS,1997.0,Action,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03
Murdered: Soul Suspect,PS3,2014.0,Action,Square Enix,0.05,0.06,0.02,0.02,0.15
Supreme Commander,X360,2008.0,Strategy,505 Games,0.07,0.01,0.0,0.01,0.09
Fist of the North Star: Ken's Rage 2,X360,2012.0,Fighting,Tecmo Koei,0.03,0.01,0.02,0.0,0.06
Cel Damage,XB,2001.0,Racing,Electronic Arts,0.09,0.03,0.0,0.0,0.12
Assassin's Creed II: Discovery,DS,2009.0,Action,Ubisoft,0.15,0.11,0.0,0.03,0.28
Outdoors Unleashed: Africa 3D,3DS,2011.0,Sports,Mastiff,0.01,0.0,0.0,0.0,0.01
de Blob 2,Wii,2011.0,Platform,THQ,0.11,0.06,0.0,0.02,0.18
The Smurfs 2,WiiU,2013.0,Platform,Ubisoft,0.04,0.04,0.0,0.01,0.09
Brink,PC,2011.0,Shooter,Bethesda Softworks,0.06,0.09,0.0,0.03,0.18
Ultimate Fighting Championship,PS,2000.0,Fighting,Ubisoft,0.14,0.09,0.0,0.02,0.25
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GBA,,Action,Disney Interactive Studios,0.48,0.18,0.0,0.01,0.67
Transworld Snowboarding,XB,2002.0,Sports,Atari,0.07,0.02,0.0,0.0,0.09
NASCAR '15,X360,2015.0,Sports,Deep Silver,0.15,0.0,0.0,0.02,0.17
Totaled!,XB,2002.0,Racing,Rage Software,0.05,0.02,0.0,0.0,0.07
NASCAR Kart Racing,Wii,2009.0,Racing,Electronic Arts,0.39,0.0,0.0,0.03,0.43
Walt Disney's The Jungle Book: Rhythm N'Groove,PS,2000.0,Misc,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09
You're in the Movies,X360,2008.0,Misc,Microsoft Game Studios,0.27,0.17,0.0,0.05,0.48
Sniper: Ghost Warrior 2,PS3,2013.0,Shooter,City Interactive,0.05,0.19,0.03,0.07,0.35
Black Rose Valkyrie,PS4,2016.0,Role-Playing,Idea Factory,0.0,0.0,0.02,0.0,0.02
Atsumare! Power Pro Kun no DS Koushien,DS,,Sports,,0.0,0.0,0.1,0.0,0.1
Final Fantasy IV: The Complete Collection,PSP,2011.0,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.56
Period Cube: Torikago no Amadeus,PSV,2016.0,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01
Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,3DS,2014.0,Action,FuRyu,0.0,0.0,0.04,0.0,0.04
Super Mario Bros.,GB,1999.0,Platform,Nintendo,3.4,1.3,0.15,0.22,5.07
Super Nazo Puyo: Ruruu no Ruu,SNES,1995.0,Puzzle,Banpresto,0.0,0.0,0.27,0.0,0.27
Deadly Premonition,PS3,2010.0,Action,Rising Star Games,0.08,0.05,0.0,0.02,0.15
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,PSP,2012.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03
Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,PSP,2010.0,Misc,D3Publisher,0.0,0.0,0.02,0.0,0.02
Final Fantasy Tactics,PS,1997.0,Role-Playing,SquareSoft,0.93,0.12,1.34,0.06,2.45
Fritz Chess,Wii,2009.0,Strategy,Deep Silver,0.02,0.01,0.0,0.0,0.02
Guild Wars,PC,2005.0,Role-Playing,NCSoft,0.02,0.0,0.0,0.0,0.03
7th Dragon 2020-II,PSP,2013.0,Role-Playing,Sega,0.0,0.0,0.13,0.0,0.13
Gakken DS: Shin TOEIC Test Kanzen Kouryaku,DS,2007.0,Misc,Gakken,0.0,0.0,0.02,0.0,0.02
uDraw Studio,Wii,2010.0,Misc,THQ,1.67,0.58,0.0,0.2,2.46
Jake Power: Policeman,DS,2008.0,Adventure,Ubisoft,0.05,0.0,0.0,0.0,0.05
NBA Jam Extreme,PS,1996.0,Sports,Acclaim Entertainment,0.12,0.08,0.0,0.01,0.22
Pitfall: The Big Adventure,Wii,2008.0,Adventure,Activision,0.2,0.02,0.0,0.02,0.23
Shrek: Forever After,PS3,2010.0,Platform,Activision,0.16,0.02,0.0,0.02,0.19
Tamagotchi,GB,1996.0,Simulation,Namco Bandai Games,0.0,0.0,1.44,0.01,1.45
Fight Night Round 3,PSP,2006.0,Fighting,Electronic Arts,0.46,0.02,0.0,0.05,0.52
Higurashi Daybreak Portable Mega Edition,PSP,2009.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
Code Lyoko: Fall of X.A.N.A.,DS,2008.0,Adventure,Game Factory,0.07,0.0,0.0,0.01,0.08
Okashi na Shima no Peter Pan: Sweet Never Land,PSP,2011.0,Adventure,Quinrose,0.0,0.0,0.02,0.0,0.02
PC Engine Best Collection: Tengai Makyou Collection,PSP,2008.0,Role-Playing,Hudson Soft,0.0,0.0,0.02,0.0,0.02
Momotarou Dentetsu V,PS,1999.0,Misc,Hudson Entertainment,0.0,0.0,0.44,0.03,0.47
Omerta: City of Gangsters,X360,2011.0,Simulation,Konami Digital Entertainment,0.42,0.23,0.0,0.06,0.71
Deus Ex: Mankind Divided,PC,2016.0,Role-Playing,Square Enix,0.0,0.02,0.0,0.0,0.02
Super Robot Taisen L,DS,2010.0,Strategy,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17
Grand Theft Auto: Liberty City Stories,PSP,2005.0,Action,Take-Two Interactive,2.9,2.83,0.24,1.75,7.72
NBA Live 16,XOne,2015.0,Sports,Electronic Arts,0.08,0.01,0.0,0.01,0.1
BattleTanx: Global Assault,N64,1999.0,Action,3DO,0.31,0.07,0.0,0.0,0.39
V-Rally 3,PS2,2002.0,Racing,Atari,0.03,0.02,0.0,0.01,0.06
NBA ShootOut 2003,PS2,2002.0,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
Yuki Yuna is a Hero: Memory of the Forest,PSV,2015.0,Action,FuRyu,0.0,0.0,0.04,0.0,0.04
Excitebike 64,N64,2000.0,Racing,Nintendo,0.65,0.15,0.19,0.01,1.0
Vandal Hearts II,PS,1999.0,Strategy,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.1
NHL 17,PS4,2016.0,Sports,Electronic Arts,0.13,0.04,0.0,0.04,0.2
Ultimate Spider-Man,GBA,2005.0,Action,Activision,0.22,0.08,0.0,0.01,0.3
Metal Gear Solid V: The Phantom Pain,PC,2015.0,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.0,0.08
FIFA 15,PS3,2014.0,Sports,Electronic Arts,0.57,3.14,0.04,1.07,4.82
Hotel Dusk: Room 215,DS,2007.0,Adventure,Nintendo,0.27,0.05,0.22,0.03,0.56
MX vs. ATV Untamed,PS2,2007.0,Racing,THQ,0.32,0.01,0.0,0.05,0.38
Blade Arcus from Shining EX,PS4,2015.0,Fighting,Sega,0.0,0.0,0.02,0.0,0.02
Hot Wheels: Beat That!,X360,2007.0,Racing,Activision,0.15,0.0,0.0,0.01,0.17
Wipeout: The Game,DS,2010.0,Misc,Activision,0.58,0.0,0.0,0.04,0.62
James Cameron's Dark Angel,PS2,,Action,Universal Interactive,0.08,0.07,0.0,0.02,0.17
Call of Duty: Black Ops,Wii,2010.0,Shooter,Activision,0.82,0.47,0.0,0.12,1.4
Hidden Mysteries: Salem Secrets - Witch Trials of 1692,DS,2010.0,Puzzle,Astragon,0.09,0.04,0.0,0.01,0.15
NASCAR Thunder 2003,XB,2002.0,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27
Jewel Quest Mysteries 2: Trail of the Midnight Heart,DS,2011.0,Puzzle,Unknown,0.0,0.04,0.0,0.01,0.04
Elite Forces: Unit 77,DS,2009.0,Strategy,Deep Silver,0.06,0.0,0.0,0.0,0.06
NCAA Football 10,PS3,2009.0,Sports,Electronic Arts,0.75,0.0,0.0,0.06,0.81
Impact Racing,PS,1996.0,Racing,JVC,0.03,0.02,0.0,0.0,0.06
Super Mario Kart,SNES,1992.0,Racing,Nintendo,3.54,1.24,3.81,0.18,8.76
Tokimeki Memorial Girl's Side Premium: 3rd Story,PSP,2012.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
Naruto Shippuden: Ninja Destiny 2,DS,2008.0,Fighting,Takara Tomy,0.19,0.03,0.13,0.02,0.37
Onimusha Essentials,PS2,2008.0,Action,Capcom,0.07,0.05,0.0,0.02,0.14
Daniel X: The Ultimate Power,DS,2010.0,Action,THQ,0.07,0.0,0.0,0.01,0.08
Ice Age 2: The Meltdown,GC,2006.0,Platform,Vivendi Games,0.15,0.04,0.0,0.01,0.19
Red Faction II,XB,2003.0,Shooter,THQ,0.09,0.03,0.0,0.0,0.12
ATV Quad Power Racing 2,XB,2003.0,Racing,Acclaim Entertainment,0.36,0.07,0.0,0.01,0.45
Plants vs. Zombies: Garden Warfare 2,PC,2016.0,Shooter,Electronic Arts,0.0,0.04,0.0,0.0,0.05
Gundam Assault Survive,PSP,2010.0,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17
Battle & Get! Pokemon Typing DS,DS,2011.0,Misc,Nintendo,0.0,0.0,0.29,0.0,0.29
The Game of Life,PS,1998.0,Misc,Unknown,0.46,0.31,0.0,0.05,0.83
Monster Tale,DS,2011.0,Platform,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
The Dog Island,Wii,2007.0,Adventure,Ubisoft,0.35,0.01,0.0,0.03,0.39
Tamagotchi Connection: Corner Shop,DS,2005.0,Simulation,Atari,0.1,0.02,1.12,0.01,1.26
Bleach: Shattered Blade,Wii,2006.0,Fighting,Sega,0.22,0.01,0.08,0.02,0.33
Freaky Flyers,XB,2003.0,Racing,Midway Games,0.02,0.01,0.0,0.0,0.03
Momotarou Dentetsu Happy,SNES,1996.0,Misc,Hudson Soft,0.0,0.0,0.32,0.0,0.32
The Lord of the Rings: The Fellowship of the Ring,PS2,2002.0,Action,Black Label Games,0.59,0.46,0.0,0.15,1.2
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PS2,2004.0,Adventure,Disney Interactive Studios,0.17,0.13,0.0,0.04,0.34
Mario Kart: Super Circuit,GBA,2001.0,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47
The Dukes of Hazzard II: Daisy Dukes It Out,PS,,Racing,Unknown,0.17,0.11,0.0,0.02,0.3
Adventure Time: Explore the Dungeon Because I Don't Know!,3DS,2013.0,Action,D3Publisher,0.1,0.03,0.0,0.01,0.14
Harvest Moon: A Wonderful Life Special Edition,PS2,2004.0,Simulation,505 Games,0.09,0.07,0.0,0.02,0.18
Rabbids Land,WiiU,2012.0,Misc,Ubisoft,0.02,0.01,0.0,0.0,0.04
SaGa Frontier 2,PS,1999.0,Role-Playing,SquareSoft,0.1,0.07,0.71,0.06,0.94
Ao no Kanata no Four Rhythm,PSV,2016.0,Adventure,Unknown,0.0,0.0,0.03,0.0,0.03
NeverDead,PS3,2012.0,Shooter,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.13
"Monsters, Inc. Scream Team",PS,2001.0,Platform,Sony Computer Entertainment,0.31,0.21,0.0,0.04,0.56
Blazing Angels: Squadrons of WWII,XB,2006.0,Simulation,Ubisoft,0.06,0.02,0.0,0.0,0.08
Forgotten Realms: Demon Stone,PS2,2004.0,Action,Atari,0.1,0.08,0.0,0.03,0.2
Xiaolin Showdown,DS,2006.0,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05
Shrek 2: Beg for Mercy,GBA,2004.0,Adventure,Activision,0.42,0.15,0.0,0.01,0.58
Klonoa,Wii,2008.0,Platform,Namco Bandai Games,0.11,0.02,0.03,0.01,0.17
Scooby-Doo! Classic Creep Capers,N64,2000.0,Action,THQ,0.3,0.06,0.0,0.0,0.37
Paranormal Pursuit: The Gifted One,PC,2015.0,Action,Alawar Entertainment,0.0,0.01,0.0,0.0,0.01
Otogi 2: Immortal Warriors,XB,2003.0,Action,Sega,0.04,0.01,0.0,0.0,0.05
Glover,PS,1999.0,Platform,Atari,0.09,0.06,0.0,0.01,0.17
Mario Kart 64,N64,1996.0,Racing,Nintendo,5.55,1.94,2.23,0.15,9.87
The Sims 2: Castaway,PSP,2007.0,Simulation,Electronic Arts,0.08,0.46,0.0,0.25,0.8
Ikki Tousen: Xross Impact,PSP,2010.0,Action,Marvelous Interactive,0.0,0.0,0.06,0.0,0.06
SingStar Country,PS2,2008.0,Misc,Sony Computer Entertainment,0.14,0.11,0.0,0.04,0.28
Puzzle City,DS,2009.0,Puzzle,Destineer,0.02,0.0,0.0,0.0,0.02
Baldur's Gate: Dark Alliance,XB,2002.0,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2
The Walking Dead: Season Two,X360,2014.0,Adventure,Telltale Games,0.04,0.07,0.0,0.01,0.12
Time Commando,PS,1996.0,Action,Adeline Software,0.1,0.07,0.0,0.01,0.17
Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11
New Play Control! Pikmin 2,Wii,2009.0,Strategy,Nintendo,0.11,0.14,0.33,0.02,0.6
Winx Club: Saving Alfea,DS,2014.0,Action,Namco Bandai Games,0.02,0.0,0.0,0.0,0.02
The Princess and the Frog,DS,2009.0,Platform,Disney Interactive Studios,0.41,0.17,0.0,0.06,0.64
Men in Black The Series: Crashdown,PS,2001.0,Shooter,Infogrames,0.03,0.02,0.0,0.0,0.06
Steins;Gate 0,PS3,2015.0,Adventure,5pb,0.0,0.0,0.03,0.0,0.03
Shrek SuperSlam,GBA,2005.0,Action,Activision,0.24,0.09,0.0,0.01,0.33
Tom Clancy's HAWX 2,PS3,2010.0,Action,Ubisoft,0.21,0.12,0.03,0.05,0.42
Mega Man Powered Up,PSP,2006.0,Platform,Capcom,0.12,0.01,0.0,0.02,0.14
Assassin's Creed: Rogue,X360,2014.0,Action,Ubisoft,0.58,0.38,0.0,0.09,1.05
Streets of Rage,GEN,1990.0,Action,Sega,1.86,0.55,0.11,0.08,2.6
Neverwinter Nights,PC,2002.0,Role-Playing,Atari,0.0,0.03,0.0,0.01,0.03
Kessen,PS2,2000.0,Strategy,Electronic Arts,0.27,0.21,0.41,0.07,0.95
Starsky & Hutch,GBA,2003.0,Racing,Empire Interactive,0.02,0.01,0.0,0.0,0.03
NASCAR Heat Evolution,XOne,2016.0,Racing,Dusenberry Martin Racing,0.02,0.0,0.0,0.0,0.02
Magi: The Labyrinth of Beginning,3DS,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
Scooby Doo and the Cyber Chase,PS,2001.0,Adventure,THQ,0.59,1.23,0.0,0.13,1.94
Transformers: War for Cybertron -- Decepticons,DS,2010.0,Action,Activision,0.11,0.01,0.0,0.01,0.13
Nickelodeon Party Blast,GC,2002.0,Misc,Atari,0.19,0.05,0.0,0.01,0.25
Thief (2014),X360,2014.0,Action,Square Enix,0.14,0.13,0.0,0.03,0.3
Raw Danger!,PS2,2006.0,Action,505 Games,0.02,0.01,0.0,0.0,0.03
Puzzle Quest: Challenge of the Warlords,PS2,2007.0,Puzzle,D3Publisher,0.06,0.05,0.0,0.02,0.12
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GC,2005.0,Action,Konami Digital Entertainment,0.09,0.02,0.0,0.0,0.12
Mission: Impossible - Operation Surma,XB,2003.0,Platform,Atari,0.1,0.03,0.0,0.0,0.13
Wolfenstein: The Old Blood,PC,2015.0,Action,Bethesda Softworks,0.0,0.08,0.0,0.0,0.08
Casino Chaos With Las Vegas Players Collection,PC,2011.0,Misc,THQ,0.03,0.0,0.0,0.0,0.03
Yakuza Zero: The Place of Oath,PS3,2015.0,Action,Sega,0.0,0.0,0.25,0.0,0.25
Final Fantasy XIII-2,X360,2011.0,Role-Playing,Square Enix,0.36,0.3,0.02,0.06,0.74
Stuntman,PS2,2002.0,Racing,Atari,0.76,0.59,0.0,0.2,1.55
The Sims 2: Apartment Life,PC,2008.0,Simulation,Electronic Arts,0.0,0.07,0.0,0.02,0.09
Sangoku Koi Senki: Omoide Gaeshi - CS Edition,PSV,2016.0,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01
Jikkyou Powerful Pro Yakyuu 6,N64,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.39,0.03,0.42
Bratz Ponyz,DS,2007.0,Adventure,Game Factory,0.26,0.0,0.0,0.02,0.28
Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,PS2,2004.0,Misc,Sammy Corporation,0.0,0.0,1.0,0.0,1.0
Ultimate Board Game Collection,PS2,2006.0,Misc,Xplosiv,0.01,0.0,0.0,0.0,0.01
Dai Senryaku VII: Modern Military Tactics,XB,2003.0,Strategy,Kool Kizz,0.03,0.01,0.0,0.0,0.04
Classic Word Games,DS,2009.0,Misc,Ubisoft,0.09,0.37,0.0,0.07,0.52
The King of Fighters '96,SAT,1996.0,Fighting,SNK,0.0,0.0,0.21,0.0,0.21
NBA Live 2003,GC,,Sports,Electronic Arts,0.23,0.06,0.0,0.01,0.3
Hitman: Blood Money,PS2,2006.0,Action,Eidos Interactive,0.25,0.19,0.0,0.06,0.5
LEGO Marvel Super Heroes,3DS,2013.0,Action,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.89
Reel Fishing: The Great Outdoors,PSP,2006.0,Sports,Natsume,0.05,0.0,0.0,0.0,0.05
Final Fantasy,NES,1987.0,Role-Playing,SquareSoft,0.32,0.0,0.52,0.0,0.84
Enthusia Professional Racing,PS2,2005.0,Racing,Konami Digital Entertainment,0.07,0.06,0.0,0.02,0.15
SpongeBob's Truth or Square,PSP,2009.0,Action,THQ,0.02,0.04,0.0,0.01,0.07
WWE SmackDown vs Raw 2008,PS2,2007.0,Fighting,THQ,0.92,0.0,0.01,1.41,2.34
Iggy's Reckin' Balls,N64,1998.0,Racing,Acclaim Entertainment,0.06,0.02,0.0,0.0,0.08
.hack//Outbreak Part 3,PS2,2002.0,Role-Playing,Atari,0.14,0.11,0.17,0.04,0.46
LEGO Marvel's Avengers,PSV,2016.0,Action,Warner Bros. Interactive Entertainment,0.07,0.11,0.0,0.05,0.23
Knights Contract,PS3,2011.0,Action,Namco Bandai Games,0.04,0.03,0.0,0.01,0.09
FIFA Soccer,PSP,2005.0,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.12
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,PS2,2005.0,Platform,Ubisoft,0.06,0.05,0.0,0.02,0.13
CSI: Deadly Intent - The Hidden Cases,DS,2009.0,Adventure,Ubisoft,0.16,0.16,0.0,0.04,0.35
"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",DS,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
Madden NFL 13,PS3,2012.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.01
R.U.S.E.,PC,2010.0,Strategy,Ubisoft,0.04,0.19,0.0,0.05,0.28
FIFA Soccer 96,PS,1995.0,Sports,Electronic Arts,0.09,0.06,0.0,0.01,0.16
The Evil Within,PS4,2014.0,Action,Bethesda Softworks,0.55,0.84,0.11,0.31,1.81
Kung Fu Panda,PS2,2008.0,Action,Activision,0.24,0.0,0.0,0.41,0.65
Arcana Famiglia: La storia della Aracana Famiglia,PSP,2011.0,Adventure,Comfort,0.0,0.0,0.05,0.0,0.05
UFO: Trilogy,PC,2007.0,Strategy,Unknown,0.0,0.02,0.0,0.0,0.02
Feel the Magic XY/XX,DS,2004.0,Puzzle,Sega,0.17,0.0,0.1,0.02,0.29
'98 Koshien,PS,1998.0,Sports,Magical Company,0.15,0.1,0.12,0.03,0.41
Jikkyou Powerful Pro Yakyuu Next,Wii,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08
Freeway,2600,1980.0,Action,Activision,0.32,0.02,0.0,0.0,0.34
Rugby League Live 3,PS4,2015.0,Action,Tru Blu Entertainment,0.0,0.02,0.0,0.0,0.02
PAC-MAN and the Ghostly Adventures,3DS,2013.0,Platform,Namco Bandai Games,0.05,0.04,0.0,0.01,0.09
Resistance: Burning Skies,PSV,2012.0,Shooter,Sony Computer Entertainment,0.21,0.16,0.02,0.07,0.45
Sled Storm,PS2,2002.0,Racing,Electronic Arts,0.22,0.17,0.0,0.06,0.45
Grand Theft Auto V,PS4,2014.0,Action,Take-Two Interactive,3.8,5.81,0.36,2.02,11.98
Blood Bowl: Legendary Edition,PC,2010.0,Sports,Focus Home Interactive,0.0,0.01,0.0,0.0,0.02
Sonny with a Chance,DS,2010.0,Action,Disney Interactive Studios,0.12,0.02,0.0,0.01,0.15
